,feature_name,word,zwickau,london,breslau,version with higher score
45360,count_vectorizer_5_gram,idean,0,2,0,london
45361,count_vectorizer_5_gram,deant,0,2,0,london
45362,count_vectorizer_5_gram,motis,0,2,0,london
45363,count_vectorizer_5_gram,riusq,0,2,3,breslau
45364,count_vectorizer_5_gram,iusqu,0,2,3,breslau
45365,count_vectorizer_5_gram,oc_to,0,2,0,london
45366,count_vectorizer_5_gram,son_p,0,2,0,london
45367,count_vectorizer_5_gram,rs_de,0,2,0,london
45368,count_vectorizer_5_gram,po_ma,0,2,0,london
45369,count_vectorizer_5_gram,gno_e,0,2,0,london
45370,count_vectorizer_5_gram,no_es,0,2,2,london
45371,count_vectorizer_5_gram,uda_q,0,2,1,london
45372,count_vectorizer_5_gram,ia_ab,0,2,1,london
45373,count_vectorizer_5_gram,pedie,0,2,0,london
45374,count_vectorizer_5_gram,coler,0,2,0,london
45375,count_vectorizer_5_gram,olere,0,2,0,london
45376,count_vectorizer_5_gram,le_me,0,2,0,london
45377,count_vectorizer_5_gram,mesrh,0,2,0,london
45378,count_vectorizer_5_gram,esrha,0,2,0,london
45379,count_vectorizer_5_gram,r_syn,0,2,0,london
45380,count_vectorizer_5_gram,n_bot,0,2,0,london
45381,count_vectorizer_5_gram,lo_hu,0,2,0,london
45382,count_vectorizer_5_gram,iim_q,0,2,0,london
45383,count_vectorizer_5_gram,e_syn,0,2,1,london
45384,count_vectorizer_5_gram,nu_ei,0,2,0,london
45385,count_vectorizer_5_gram,uro_p,0,2,0,london
45386,count_vectorizer_5_gram,im_po,0,2,0,london
45387,count_vectorizer_5_gram,posue,0,2,0,london
45388,count_vectorizer_5_gram,osuer,0,2,0,london
45389,count_vectorizer_5_gram,as_ie,0,2,0,london
45390,count_vectorizer_5_gram,te_am,0,2,0,london
45391,count_vectorizer_5_gram,im_pu,0,2,0,london
45392,count_vectorizer_5_gram,l_aut,0,2,0,london
45393,count_vectorizer_5_gram,tizan,0,2,0,london
45394,count_vectorizer_5_gram,iis_r,0,2,0,london
45395,count_vectorizer_5_gram,m_uic,0,2,0,london
45396,count_vectorizer_5_gram,nfusi,0,2,0,london
45397,count_vectorizer_5_gram,etros,0,2,1,london
45398,count_vectorizer_5_gram,_gyni,0,2,0,london
45399,count_vectorizer_5_gram,gynim,0,2,0,london
45400,count_vectorizer_5_gram,ynim_,0,2,0,london
45401,count_vectorizer_5_gram,de_gy,0,2,0,london
45402,count_vectorizer_5_gram,e_gyn,0,2,0,london
45403,count_vectorizer_5_gram,hue_q,0,2,0,london
45404,count_vectorizer_5_gram,nam_h,0,2,0,london
45405,count_vectorizer_5_gram,ore_f,0,2,0,london
45406,count_vectorizer_5_gram,hri_d,0,2,0,london
45407,count_vectorizer_5_gram,gna_s,0,2,0,london
45408,count_vectorizer_5_gram,deo_m,0,2,0,london
45409,count_vectorizer_5_gram,d_siu,0,2,0,london
45410,count_vectorizer_5_gram,chero,0,2,1,london
45411,count_vectorizer_5_gram,eront,0,2,1,london
45412,count_vectorizer_5_gram,ronta,0,2,1,london
45413,count_vectorizer_5_gram,int_e,0,2,0,london
45414,count_vectorizer_5_gram,t_ere,0,2,0,london
45415,count_vectorizer_5_gram,rectu,0,2,0,london
45416,count_vectorizer_5_gram,_iope,0,2,0,london
45417,count_vectorizer_5_gram,him_e,0,2,0,london
45418,count_vectorizer_5_gram,e_req,0,2,1,london
45419,count_vectorizer_5_gram,_ters,0,2,2,london
45420,count_vectorizer_5_gram,tersa,0,2,2,london
45421,count_vectorizer_5_gram,uanto,0,2,0,london
45422,count_vectorizer_5_gram,anto_,0,2,0,london
45423,count_vectorizer_5_gram,nto_t,0,2,0,london
45424,count_vectorizer_5_gram,hen_i,0,2,0,london
45425,count_vectorizer_5_gram,uo_ie,0,2,0,london
45426,count_vectorizer_5_gram,ch_po,0,2,0,london
45427,count_vectorizer_5_gram,h_pos,0,2,1,london
45428,count_vectorizer_5_gram,c_bel,0,2,0,london
45429,count_vectorizer_5_gram,_elig,0,2,1,london
45430,count_vectorizer_5_gram,es_fu,0,2,0,london
45431,count_vectorizer_5_gram,iacta,0,2,0,london
45432,count_vectorizer_5_gram,ns_ex,0,2,1,london
45433,count_vectorizer_5_gram,_ebal,0,2,0,london
45434,count_vectorizer_5_gram,isimu,0,2,0,london
45435,count_vectorizer_5_gram,ci_ho,0,2,0,london
45436,count_vectorizer_5_gram,lumem,0,2,0,london
45437,count_vectorizer_5_gram,umem_,0,2,0,london
45438,count_vectorizer_5_gram,di_al,0,2,1,london
45439,count_vectorizer_5_gram,c_nea,0,2,1,london
45440,count_vectorizer_5_gram,m_put,0,2,0,london
45441,count_vectorizer_5_gram,c_fon,0,2,0,london
45442,count_vectorizer_5_gram,n_del,0,2,0,london
45443,count_vectorizer_5_gram,pulta,0,2,0,london
45444,count_vectorizer_5_gram,_alla,0,2,0,london
45445,count_vectorizer_5_gram,astar,0,2,0,london
45446,count_vectorizer_5_gram,staro,0,2,0,london
45447,count_vectorizer_5_gram,tarot,0,2,0,london
45448,count_vectorizer_5_gram,aroth,0,2,0,london
45449,count_vectorizer_5_gram,_mete,0,2,0,london
45450,count_vectorizer_5_gram,min_d,0,2,0,london
45451,count_vectorizer_5_gram,ama_u,0,2,0,london
45452,count_vectorizer_5_gram,ma_au,0,2,1,london
45453,count_vectorizer_5_gram,a_tec,0,2,0,london
45454,count_vectorizer_5_gram,elsum,0,2,0,london
45455,count_vectorizer_5_gram,elsis,0,2,0,london
45456,count_vectorizer_5_gram,lsis_,0,2,1,london
45457,count_vectorizer_5_gram,sa_sa,0,2,0,london
45458,count_vectorizer_5_gram,de_en,0,2,2,london
45459,count_vectorizer_5_gram,karit,0,2,0,london
45460,count_vectorizer_5_gram,_phes,0,2,3,breslau
45461,count_vectorizer_5_gram,phese,0,2,3,breslau
45462,count_vectorizer_5_gram,hesec,0,2,3,breslau
45463,count_vectorizer_5_gram,ram_1,0,2,0,london
45464,count_vectorizer_5_gram,phasc,0,2,0,london
45465,count_vectorizer_5_gram,hasca,0,2,0,london
45466,count_vectorizer_5_gram,m_aba,0,2,0,london
45467,count_vectorizer_5_gram,s_hel,0,2,1,london
45468,count_vectorizer_5_gram,a_ama,0,2,0,london
45469,count_vectorizer_5_gram,re_er,0,2,0,london
45470,count_vectorizer_5_gram,um_ga,0,2,1,london
45471,count_vectorizer_5_gram,uos_p,0,2,0,london
45472,count_vectorizer_5_gram,rdino,0,2,0,london
45473,count_vectorizer_5_gram,dinos,0,2,0,london
45474,count_vectorizer_5_gram,uca_i,0,2,0,london
45475,count_vectorizer_5_gram,cho_2,0,2,0,london
45476,count_vectorizer_5_gram,ho_2_,0,2,0,london
45477,count_vectorizer_5_gram,te_fa,0,2,0,london
45478,count_vectorizer_5_gram,tizat,0,2,1,london
45479,count_vectorizer_5_gram,r_20_,0,2,0,london
45480,count_vectorizer_5_gram,_et_z,0,2,0,london
45481,count_vectorizer_5_gram,cis_1,0,2,0,london
45482,count_vectorizer_5_gram,is_1_,0,2,0,london
45483,count_vectorizer_5_gram,s_1_d,0,2,0,london
45484,count_vectorizer_5_gram,s_asp,0,2,0,london
45485,count_vectorizer_5_gram,t_bit,0,2,0,london
45486,count_vectorizer_5_gram,e_aud,0,2,2,london
45487,count_vectorizer_5_gram,erseq,0,2,1,london
45488,count_vectorizer_5_gram,rsequ,0,2,1,london
45489,count_vectorizer_5_gram,beri_,0,2,0,london
45490,count_vectorizer_5_gram,xitu_,0,2,0,london
45491,count_vectorizer_5_gram,r_exc,0,2,0,london
45492,count_vectorizer_5_gram,cendu,0,2,0,london
45493,count_vectorizer_5_gram,er_io,0,2,0,london
45494,count_vectorizer_5_gram,r_ior,0,2,0,london
45495,count_vectorizer_5_gram,i_men,0,2,0,london
45496,count_vectorizer_5_gram,ruo_s,0,2,0,london
45497,count_vectorizer_5_gram,lti_i,0,2,0,london
45498,count_vectorizer_5_gram,hi_pa,0,2,0,london
45499,count_vectorizer_5_gram,git_a,0,2,0,london
45500,count_vectorizer_5_gram,_subp,0,2,0,london
45501,count_vectorizer_5_gram,subpo,0,2,0,london
45502,count_vectorizer_5_gram,ubpon,0,2,0,london
45503,count_vectorizer_5_gram,i_bet,0,2,0,london
45504,count_vectorizer_5_gram,a_hod,0,2,0,london
45505,count_vectorizer_5_gram,to_be,0,2,0,london
45506,count_vectorizer_5_gram,_rebe,0,2,0,london
45507,count_vectorizer_5_gram,rebec,0,2,0,london
45508,count_vectorizer_5_gram,ebecc,0,2,0,london
45509,count_vectorizer_5_gram,uelin,0,2,0,london
45510,count_vectorizer_5_gram,elint,0,2,0,london
45511,count_vectorizer_5_gram,lint_,0,2,0,london
45512,count_vectorizer_5_gram,l_id_,0,2,0,london
45513,count_vectorizer_5_gram,leron,0,2,0,london
45514,count_vectorizer_5_gram,imi_q,0,2,0,london
45515,count_vectorizer_5_gram,pe_ui,0,2,1,london
45516,count_vectorizer_5_gram,a_12_,0,2,0,london
45517,count_vectorizer_5_gram,ide_i,0,2,0,london
45518,count_vectorizer_5_gram,ic_pr,0,2,1,london
45519,count_vectorizer_5_gram,c_pro,0,2,1,london
45520,count_vectorizer_5_gram,_prox,0,2,1,london
45521,count_vectorizer_5_gram,proxi,0,2,1,london
45522,count_vectorizer_5_gram,roxim,0,2,1,london
45523,count_vectorizer_5_gram,_a_ra,0,2,0,london
45524,count_vectorizer_5_gram,chuam,0,2,0,london
45525,count_vectorizer_5_gram,huam_,0,2,0,london
45526,count_vectorizer_5_gram,uo_al,0,2,0,london
45527,count_vectorizer_5_gram,nea_b,0,2,1,london
45528,count_vectorizer_5_gram,ea_ba,0,2,1,london
45529,count_vectorizer_5_gram,re_he,0,2,0,london
45530,count_vectorizer_5_gram,s_fau,0,2,0,london
45531,count_vectorizer_5_gram,lit_e,0,2,0,london
45532,count_vectorizer_5_gram,rgo_s,0,2,1,london
45533,count_vectorizer_5_gram,pe_pu,0,2,0,london
45534,count_vectorizer_5_gram,e_pue,0,2,0,london
45535,count_vectorizer_5_gram,sum_b,0,2,0,london
45536,count_vectorizer_5_gram,tizas,0,2,0,london
45537,count_vectorizer_5_gram,izass,0,2,0,london
45538,count_vectorizer_5_gram,zasse,0,2,0,london
45539,count_vectorizer_5_gram,ad_so,0,2,0,london
45540,count_vectorizer_5_gram,danum,0,2,0,london
45541,count_vectorizer_5_gram,di_mo,0,2,1,london
45542,count_vectorizer_5_gram,_sabb,0,2,0,london
45543,count_vectorizer_5_gram,sabba,0,2,0,london
45544,count_vectorizer_5_gram,lti_s,0,2,0,london
45545,count_vectorizer_5_gram,porib,0,2,2,london
45546,count_vectorizer_5_gram,_uada,0,2,0,london
45547,count_vectorizer_5_gram,_bahu,0,2,0,london
45548,count_vectorizer_5_gram,bahur,0,2,0,london
45549,count_vectorizer_5_gram,ahuri,0,2,0,london
45550,count_vectorizer_5_gram,_2_re,0,2,0,london
45551,count_vectorizer_5_gram,2_reg,0,2,0,london
45552,count_vectorizer_5_gram,co_pr,0,2,0,london
45553,count_vectorizer_5_gram,he_et,0,2,1,london
45554,count_vectorizer_5_gram,o_res,0,2,0,london
45555,count_vectorizer_5_gram,resus,0,2,0,london
45556,count_vectorizer_5_gram,esusc,0,2,0,london
45557,count_vectorizer_5_gram,ore_t,0,2,0,london
45558,count_vectorizer_5_gram,o_a_b,0,2,0,london
45559,count_vectorizer_5_gram,terpo,0,2,0,london
45560,count_vectorizer_5_gram,_exul,0,2,0,london
45561,count_vectorizer_5_gram,exult,0,2,0,london
45562,count_vectorizer_5_gram,xulta,0,2,0,london
45563,count_vectorizer_5_gram,ltati,0,2,0,london
45564,count_vectorizer_5_gram,io_ui,0,2,0,london
45565,count_vectorizer_5_gram,orie_,0,2,1,london
45566,count_vectorizer_5_gram,sub_l,0,2,0,london
45567,count_vectorizer_5_gram,ub_la,0,2,0,london
45568,count_vectorizer_5_gram,eti_u,0,2,0,london
45569,count_vectorizer_5_gram,asinu,0,2,0,london
45570,count_vectorizer_5_gram,cto_e,0,2,0,london
45571,count_vectorizer_5_gram,aduen,0,2,0,london
45572,count_vectorizer_5_gram,duent,0,2,0,london
45573,count_vectorizer_5_gram,cedam,0,2,0,london
45574,count_vectorizer_5_gram,edamu,0,2,0,london
45575,count_vectorizer_5_gram,damus,0,2,0,london
45576,count_vectorizer_5_gram,ansea,0,2,1,london
45577,count_vectorizer_5_gram,eamus,0,2,1,london
45578,count_vectorizer_5_gram,amur_,0,2,0,london
45579,count_vectorizer_5_gram,so_pa,0,2,0,london
45580,count_vectorizer_5_gram,_hee_,0,2,2,london
45581,count_vectorizer_5_gram,n_imm,0,2,0,london
45582,count_vectorizer_5_gram,na_ut,0,2,0,london
45583,count_vectorizer_5_gram,ros_c,0,2,0,london
45584,count_vectorizer_5_gram,no_im,0,2,0,london
45585,count_vectorizer_5_gram,mposs,0,2,0,london
45586,count_vectorizer_5_gram,rem_l,0,2,1,london
45587,count_vectorizer_5_gram,gulus,0,2,0,london
45588,count_vectorizer_5_gram,rri_d,0,2,0,london
45589,count_vectorizer_5_gram,s_emi,0,2,1,london
45590,count_vectorizer_5_gram,pe_ex,0,2,0,london
45591,count_vectorizer_5_gram,ea_ed,0,2,0,london
45592,count_vectorizer_5_gram,selus,0,2,0,london
45593,count_vectorizer_5_gram,ffere,0,2,0,london
45594,count_vectorizer_5_gram,erend,0,2,0,london
45595,count_vectorizer_5_gram,ticus,0,2,0,london
45596,count_vectorizer_5_gram,os_no,0,2,0,london
45597,count_vectorizer_5_gram,assyr,0,2,0,london
45598,count_vectorizer_5_gram,pra_n,0,2,0,london
45599,count_vectorizer_5_gram,m_imm,0,2,2,london
45600,count_vectorizer_5_gram,_400_,0,2,0,london
45601,count_vectorizer_5_gram,400_c,0,2,0,london
45602,count_vectorizer_5_gram,ale_h,0,2,0,london
45603,count_vectorizer_5_gram,ic_ex,0,2,0,london
45604,count_vectorizer_5_gram,osite,0,2,0,london
45605,count_vectorizer_5_gram,tio_h,0,2,0,london
45606,count_vectorizer_5_gram,ur_im,0,2,0,london
45607,count_vectorizer_5_gram,egiam,0,2,0,london
45608,count_vectorizer_5_gram,te_pi,0,2,0,london
45609,count_vectorizer_5_gram,te_ei,0,2,1,london
45610,count_vectorizer_5_gram,lem_g,0,2,1,london
45611,count_vectorizer_5_gram,m_geh,0,2,1,london
45612,count_vectorizer_5_gram,s_top,0,2,0,london
45613,count_vectorizer_5_gram,adoni,0,2,0,london
45614,count_vectorizer_5_gram,it_ys,0,2,0,london
45615,count_vectorizer_5_gram,eta_q,0,2,1,london
45616,count_vectorizer_5_gram,ron_r,0,2,0,london
45617,count_vectorizer_5_gram,_trai,0,2,0,london
45618,count_vectorizer_5_gram,ios_s,0,2,0,london
45619,count_vectorizer_5_gram,othan,0,2,0,london
45620,count_vectorizer_5_gram,is_ea,0,2,0,london
45621,count_vectorizer_5_gram,e_<ex,0,2,0,london
45622,count_vectorizer_5_gram,_<ext,0,2,0,london
45623,count_vectorizer_5_gram,i>_in,0,2,0,london
45624,count_vectorizer_5_gram,er_12,0,2,0,london
45625,count_vectorizer_5_gram,rux_i,0,2,0,london
45626,count_vectorizer_5_gram,ux_in,0,2,0,london
45627,count_vectorizer_5_gram,_28_p,0,2,0,london
45628,count_vectorizer_5_gram,ua_cr,0,2,0,london
45629,count_vectorizer_5_gram,ui_ca,0,2,1,london
45630,count_vectorizer_5_gram,put_m,0,2,0,london
45631,count_vectorizer_5_gram,ut_me,0,2,1,london
45632,count_vectorizer_5_gram,t_meu,0,2,0,london
45633,count_vectorizer_5_gram,egi_p,0,2,1,london
45634,count_vectorizer_5_gram,co_ip,0,2,0,london
45635,count_vectorizer_5_gram,ide_p,0,2,0,london
45636,count_vectorizer_5_gram,des_d,0,2,1,london
45637,count_vectorizer_5_gram,nam_l,0,2,5,breslau
45638,count_vectorizer_5_gram,pe_ci,0,2,0,london
45639,count_vectorizer_5_gram,cut_u,0,2,1,london
45640,count_vectorizer_5_gram,ut_uo,0,2,1,london
45641,count_vectorizer_5_gram,ata_o,0,2,0,london
45642,count_vectorizer_5_gram,tolus,0,2,0,london
45643,count_vectorizer_5_gram,uic_l,0,2,1,london
45644,count_vectorizer_5_gram,ic_lo,0,2,1,london
45645,count_vectorizer_5_gram,um_gr,0,2,0,london
45646,count_vectorizer_5_gram,m_gra,0,2,0,london
45647,count_vectorizer_5_gram,rande,0,2,1,london
45648,count_vectorizer_5_gram,s_dat,0,2,0,london
45649,count_vectorizer_5_gram,id_sa,0,2,0,london
45650,count_vectorizer_5_gram,pasch,0,2,0,london
45651,count_vectorizer_5_gram,t_90_,0,2,0,london
45652,count_vectorizer_5_gram,_90_t,0,2,0,london
45653,count_vectorizer_5_gram,90_tu,0,2,0,london
45654,count_vectorizer_5_gram,_exib,0,2,0,london
45655,count_vectorizer_5_gram,xibun,0,2,0,london
45656,count_vectorizer_5_gram,r_125,0,2,0,london
45657,count_vectorizer_5_gram,_125_,0,2,0,london
45658,count_vectorizer_5_gram,acian,0,2,0,london
45659,count_vectorizer_5_gram,at_un,0,2,0,london
45660,count_vectorizer_5_gram,amque,0,2,1,london
45661,count_vectorizer_5_gram,ca_ea,0,2,0,london
45662,count_vectorizer_5_gram,ea_an,0,2,0,london
45663,count_vectorizer_5_gram,udo_f,0,2,0,london
45664,count_vectorizer_5_gram,n_gaz,0,2,2,london
45665,count_vectorizer_5_gram,aphai,0,2,0,london
45666,count_vectorizer_5_gram,phaim,0,2,0,london
45667,count_vectorizer_5_gram,negot,0,2,0,london
45668,count_vectorizer_5_gram,egoti,0,2,0,london
45669,count_vectorizer_5_gram,m_age,0,2,0,london
45670,count_vectorizer_5_gram,icii_,0,2,0,london
45671,count_vectorizer_5_gram,marty,0,2,0,london
45672,count_vectorizer_5_gram,artyr,0,2,0,london
45673,count_vectorizer_5_gram,rtyru,0,2,0,london
45674,count_vectorizer_5_gram,e_rex,0,2,0,london
45675,count_vectorizer_5_gram,inetu,0,2,1,london
45676,count_vectorizer_5_gram,netur,0,2,0,london
45677,count_vectorizer_5_gram,eri_q,0,2,0,london
45678,count_vectorizer_5_gram,i_ues,0,2,0,london
45679,count_vectorizer_5_gram,i_mam,0,2,0,london
45680,count_vectorizer_5_gram,_mame,0,2,0,london
45681,count_vectorizer_5_gram,mamer,0,2,0,london
45682,count_vectorizer_5_gram,ameri,0,2,0,london
45683,count_vectorizer_5_gram,is_im,0,2,0,london
45684,count_vectorizer_5_gram,x_qua,0,2,0,london
45685,count_vectorizer_5_gram,r_tum,0,2,0,london
45686,count_vectorizer_5_gram,_tumb,0,2,0,london
45687,count_vectorizer_5_gram,umbam,0,2,0,london
45688,count_vectorizer_5_gram,mbam_,0,2,0,london
45689,count_vectorizer_5_gram,anseu,0,2,1,london
45690,count_vectorizer_5_gram,nseun,0,2,1,london
45691,count_vectorizer_5_gram,seunt,0,2,1,london
45692,count_vectorizer_5_gram,ue_ge,0,2,1,london
45693,count_vectorizer_5_gram,us_4_,0,2,0,london
45694,count_vectorizer_5_gram,manor,0,2,0,london
45695,count_vectorizer_5_gram,ope_u,0,2,0,london
45696,count_vectorizer_5_gram,eniis,0,2,0,london
45697,count_vectorizer_5_gram,oc_lo,0,2,1,london
45698,count_vectorizer_5_gram,od_fe,0,2,0,london
45699,count_vectorizer_5_gram,_moys,0,2,0,london
45700,count_vectorizer_5_gram,moyse,0,2,0,london
45701,count_vectorizer_5_gram,oyses,0,2,0,london
45702,count_vectorizer_5_gram,yses_,0,2,0,london
45703,count_vectorizer_5_gram,sue_n,0,2,0,london
45704,count_vectorizer_5_gram,lem_4,0,2,1,london
45705,count_vectorizer_5_gram,pecie,0,2,0,london
45706,count_vectorizer_5_gram,o_fit,0,2,0,london
45707,count_vectorizer_5_gram,iddam,0,2,0,london
45708,count_vectorizer_5_gram,rim_2,0,2,0,london
45709,count_vectorizer_5_gram,herib,0,2,1,london
45710,count_vectorizer_5_gram,erib_,0,2,1,london
45711,count_vectorizer_5_gram,iffer,0,2,0,london
45712,count_vectorizer_5_gram,ude_a,0,2,0,london
45713,count_vectorizer_5_gram,ca_fi,0,2,0,london
45714,count_vectorizer_5_gram,m_iop,0,2,0,london
45715,count_vectorizer_5_gram,caron,0,2,0,london
45716,count_vectorizer_5_gram,ndo_b,0,2,0,london
45717,count_vectorizer_5_gram,amite,0,2,0,london
45718,count_vectorizer_5_gram,ies_e,0,2,1,london
45719,count_vectorizer_5_gram,las_m,0,2,0,london
45720,count_vectorizer_5_gram,_rele,0,2,0,london
45721,count_vectorizer_5_gram,releg,0,2,0,london
45722,count_vectorizer_5_gram,nda_a,0,2,0,london
45723,count_vectorizer_5_gram,net_q,0,2,0,london
45724,count_vectorizer_5_gram,am_12,0,2,0,london
45725,count_vectorizer_5_gram,cera_,0,2,0,london
45726,count_vectorizer_5_gram,pem_e,0,2,0,london
45727,count_vectorizer_5_gram,hi_pr,0,2,0,london
45728,count_vectorizer_5_gram,o_una,0,2,0,london
45729,count_vectorizer_5_gram,la_il,0,2,0,london
45730,count_vectorizer_5_gram,_iacu,0,2,0,london
45731,count_vectorizer_5_gram,uotis,0,2,0,london
45732,count_vectorizer_5_gram,otiss,0,2,0,london
45733,count_vectorizer_5_gram,o_pul,0,2,0,london
45734,count_vectorizer_5_gram,sie_h,0,2,0,london
45735,count_vectorizer_5_gram,as_om,0,2,0,london
45736,count_vectorizer_5_gram,sas_u,0,2,1,london
45737,count_vectorizer_5_gram,am_ig,0,2,1,london
45738,count_vectorizer_5_gram,sic_p,0,2,3,breslau
45739,count_vectorizer_5_gram,cenci,0,2,0,london
45740,count_vectorizer_5_gram,i_mes,0,2,0,london
45741,count_vectorizer_5_gram,oco_l,0,2,1,london
45742,count_vectorizer_5_gram,chua_,0,2,0,london
45743,count_vectorizer_5_gram,meos_,0,2,0,london
45744,count_vectorizer_5_gram,tios_,0,2,0,london
45745,count_vectorizer_5_gram,rto_m,0,2,0,london
45746,count_vectorizer_5_gram,o_mah,0,2,0,london
45747,count_vectorizer_5_gram,it_eb,0,2,3,breslau
45748,count_vectorizer_5_gram,re_ub,0,2,1,london
45749,count_vectorizer_5_gram,ylice,0,2,0,london
45750,count_vectorizer_5_gram,pit_h,0,2,1,london
45751,count_vectorizer_5_gram,pitio,0,2,0,london
45752,count_vectorizer_5_gram,oua_e,0,2,0,london
45753,count_vectorizer_5_gram,eua_a,0,2,0,london
45754,count_vectorizer_5_gram,ham_e,0,2,1,london
45755,count_vectorizer_5_gram,ua_ue,0,2,0,london
45756,count_vectorizer_5_gram,l_per,0,2,0,london
45757,count_vectorizer_5_gram,it_fe,0,2,1,london
45758,count_vectorizer_5_gram,ut_oc,0,2,0,london
45759,count_vectorizer_5_gram,aui_l,0,2,0,london
45760,count_vectorizer_5_gram,ua_tu,0,2,0,london
45761,count_vectorizer_5_gram,bel_f,0,2,0,london
45762,count_vectorizer_5_gram,ch_se,0,2,0,london
45763,count_vectorizer_5_gram,t_lid,0,2,0,london
45764,count_vectorizer_5_gram,de_fr,0,2,0,london
45765,count_vectorizer_5_gram,micha,0,2,0,london
45766,count_vectorizer_5_gram,ichah,0,2,0,london
45767,count_vectorizer_5_gram,ntie_,0,2,0,london
45768,count_vectorizer_5_gram,a_neq,0,2,0,london
45769,count_vectorizer_5_gram,ni_fo,0,2,0,london
45770,count_vectorizer_5_gram,_duab,0,2,4,breslau
45771,count_vectorizer_5_gram,duabu,0,2,4,breslau
45772,count_vectorizer_5_gram,uabus,0,2,4,breslau
45773,count_vectorizer_5_gram,iri_c,0,2,0,london
45774,count_vectorizer_5_gram,e>_ui,0,2,0,london
45775,count_vectorizer_5_gram,umete,0,2,0,london
45776,count_vectorizer_5_gram,metem,0,2,0,london
45777,count_vectorizer_5_gram,is>_d,0,2,0,london
45778,count_vectorizer_5_gram,e_sir,0,2,0,london
45779,count_vectorizer_5_gram,nt_or,0,2,0,london
45780,count_vectorizer_5_gram,t_all,0,2,0,london
45781,count_vectorizer_5_gram,im_mi,0,2,0,london
45782,count_vectorizer_5_gram,rra_b,0,2,0,london
45783,count_vectorizer_5_gram,00_pu,0,2,0,london
45784,count_vectorizer_5_gram,0_pug,0,2,0,london
45785,count_vectorizer_5_gram,assys,0,2,0,london
45786,count_vectorizer_5_gram,ssysi,0,2,0,london
45787,count_vectorizer_5_gram,sysin,0,2,0,london
45788,count_vectorizer_5_gram,300_0,0,2,0,london
45789,count_vectorizer_5_gram,_capo,0,2,0,london
45790,count_vectorizer_5_gram,capod,0,2,0,london
