,feature_name,p_#,cross/inner,mean,std,min,25%,50%,75%,max,# of 0 similarities,p_length,most_similar_p_#,most_similar_score,most_similar_p_length,most_similar_dropped,most_similar_dropped_p_#,most_similar_dropperd_score,most_similar_dropped_p_length,version,inner_mean_is_low,cross_inner_mean_diff
1248,5_gram,282,inner,0.052030701711087445,0.03010857061251854,0.0028011207555258284,0.03230379220956581,0.04803272084025755,0.06371800762136175,0.28110206754620015,0,1721,12,0.28110206754620015,1569,,,,,zwickau,True,0.0027036696148481226
3144,count_vectorizer_5_gram,282,cross,0.07247631347307787,0.040013982975243376,0.0,0.041021383128015475,0.0672334651590211,0.09964652573972808,0.24571166938664474,1,1162,279,0.24571166938664474,1010,True,290.0,0.8980065477507486,1173.0,london,,
3180,count_vectorizer_5_gram,282,cross,0.11528255689977807,0.04397656947136731,0.019103234181162443,0.08465541812259973,0.11162862787063751,0.14060499640420573,0.2758149057299334,0,1721,275,0.2758149057299334,1587,True,274.0,0.9327809073705038,1674.0,zwickau,,
1570,count_vectorizer_5_gram,282,inner,0.10856265021471094,0.05048938437262635,0.012109820481718839,0.07302513741020737,0.10331852769961135,0.13334830265714567,0.3857373111338424,0,1721,12,0.3857373111338424,1569,,,,,zwickau,True,0.006719906685067126
1571,count_vectorizer_5_gram,283,inner,0.09602170920366329,0.06251414036456346,0.003370042049962019,0.04761291414952093,0.08496453470859393,0.12725351165615695,0.4111280368721157,0,1603,301,0.4111280368721157,680,,,,,zwickau,True,0.004886171628841016
2859,5_gram,283,cross,0.050835353959171256,0.03497296366729101,0.004767039873157046,0.027450713420775544,0.043038161199520544,0.06636393772517785,0.2779320175645126,0,1603,293,0.2779320175645126,740,True,275.0,0.9059857351262062,1587.0,zwickau,,
3145,count_vectorizer_5_gram,283,cross,0.04815904591892904,0.022627586091713624,0.0,0.03207773771802496,0.045797190320429185,0.06194140614542643,0.17876499765278625,3,605,290,0.17876499765278625,1173,True,291.0,0.9268085563274281,595.0,london,,
1249,5_gram,283,inner,0.04888537149418497,0.03746768869624963,0.0018362308630079961,0.02182734803868302,0.04083242738452577,0.06732665160981978,0.2830698216387484,0,1603,301,0.2830698216387484,680,,,,,zwickau,True,0.0019499824649862885
3181,count_vectorizer_5_gram,283,cross,0.10090788083250431,0.058331103785434824,0.014016011488649005,0.05822604851677208,0.08997651056364528,0.13022984822716138,0.39114566726355393,0,1603,293,0.39114566726355393,740,True,275.0,0.9367825407894905,1587.0,zwickau,,
1237,5_gram,283,inner,0.022231174109549296,0.01532683646660472,0.0,0.011422308560157239,0.01812330471774885,0.029560603385466604,0.13683357383087233,2,605,282,0.13683357383087233,1162,,,,,london,False,-0.0014840600750846249
1555,count_vectorizer_5_gram,283,inner,0.05326288964148498,0.02389369269502581,0.0,0.03361833619168557,0.050998423920170066,0.06756048348017309,0.17393473740289772,2,605,282,0.17393473740289772,1162,,,,,london,False,-0.0051038437225559355
2827,5_gram,283,cross,0.02074711403446467,0.015243772532829278,0.0,0.010902514159980385,0.016335133178252557,0.027549401594251375,0.13790186733840895,3,605,290,0.13790186733840895,1173,True,291.0,0.9102446475635433,595.0,london,,
3146,count_vectorizer_5_gram,284,cross,0.03187840432670331,0.0245350007392242,0.0,0.01449427589131121,0.027403260268473117,0.043393264597022155,0.15037143799049899,20,215,282,0.15037143799049899,1721,True,292.0,0.9161832549783259,213.0,london,,
3182,count_vectorizer_5_gram,284,cross,0.0676583413719315,0.041426800400384926,0.0,0.037787676179767984,0.057647777780059216,0.09034414343430812,0.3154546260920548,1,828,275,0.3154546260920548,1587,True,276.0,0.9345834788413748,815.0,zwickau,,
1572,count_vectorizer_5_gram,284,inner,0.06525265167348217,0.042450490722042,0.0,0.035290951870006824,0.05651928071478667,0.08695395828494835,0.3086183719947475,3,828,283,0.3086183719947475,1603,,,,,zwickau,True,0.0024056896984493287
2860,5_gram,284,cross,0.033664664424966156,0.022985889616073816,0.0,0.017698321663547692,0.028493617293850824,0.04389647840160743,0.20778230819174742,1,828,275,0.20778230819174742,1587,True,276.0,0.9096184629153392,815.0,zwickau,,
1238,5_gram,284,inner,0.014949362434793329,0.014605501207722933,0.0,0.005602764545565395,0.010944547089257508,0.017982347213805733,0.09898766962375016,13,215,282,0.09898766962375016,1162,,,,,london,False,-0.000529862638509673
2828,5_gram,284,cross,0.014419499796283656,0.014191803727580835,0.0,0.004996695937002851,0.011069271345701341,0.01781650163089508,0.10026712126663441,20,215,290,0.10026712126663441,1173,True,292.0,0.8920045147808681,213.0,london,,
1556,count_vectorizer_5_gram,284,inner,0.03373608279327362,0.025050404802370474,0.0,0.016525426992597583,0.028881305570418854,0.04616238288676922,0.14535717351893496,13,215,274,0.14535717351893496,1674,,,,,london,False,-0.0018576784665703117
1250,5_gram,284,inner,0.032867492708432165,0.023448686858737782,0.0,0.01692661051402043,0.02816009667468788,0.043795279850214607,0.20795586158588944,3,828,283,0.20795586158588944,1603,,,,,zwickau,True,0.0007971717165339912
1251,5_gram,285,inner,0.02669610538430661,0.01902548188264983,0.0,0.01255430437639259,0.023639596120659023,0.03423944296042623,0.11834552166561248,2,528,279,0.11834552166561248,1010,,,,,zwickau,True,0.0017359314866412894
3183,count_vectorizer_5_gram,285,cross,0.0713483601804545,0.0371461469466476,0.0033127841869580164,0.04684933249715976,0.06634437333220779,0.0890683879353754,0.21320783054277395,0,528,272,0.21320783054277395,1979,True,277.0,0.9508460302719653,527.0,zwickau,,
2861,5_gram,285,cross,0.028432036870947898,0.018636328245610696,0.0014968314260347104,0.01575773847776936,0.025117083687806584,0.037295272089817845,0.12050269274050207,0,528,275,0.12050269274050207,1587,True,277.0,0.9309316042268094,527.0,zwickau,,
1557,count_vectorizer_5_gram,285,inner,0.06530652867426304,0.03147447769209871,0.0,0.043845781288316954,0.06234123341288226,0.08295253323834709,0.21501393118310327,1,640,272,0.21501393118310327,1979,,,,,london,False,-0.004809080280600675
1573,count_vectorizer_5_gram,285,inner,0.06674824738444508,0.038051108593313926,0.0,0.038462211801906,0.061494004626809075,0.09010718095497175,0.21609483637567894,2,528,280,0.21609483637567894,2013,,,,,zwickau,True,0.004600112796009415
2829,5_gram,285,cross,0.025628695090650036,0.01680673694156254,0.0,0.015053715173578995,0.022634324521192312,0.033454248769598474,0.12494726612426396,5,640,280,0.12494726612426396,2013,True,293.0,0.8022369986991325,505.0,london,,
1239,5_gram,285,inner,0.02705087900329572,0.01638194203416937,0.0,0.015386414152755065,0.02450910572933347,0.03414182256907308,0.13331126205912258,1,640,272,0.13331126205912258,1979,,,,,london,False,-0.0014221839126456852
3147,count_vectorizer_5_gram,285,cross,0.06049744839366236,0.03348367100577106,0.0,0.03963085273907703,0.05720867738567431,0.07624660809277456,0.21151406802095568,5,640,280,0.21151406802095568,2013,True,293.0,0.8335895272890294,505.0,london,,
1574,count_vectorizer_5_gram,286,inner,0.05423485343032366,0.031940144085931564,0.0,0.032258735880781826,0.05096289907272493,0.07133182992508774,0.23205750738177458,3,393,289,0.23205750738177458,1127,,,,,zwickau,True,0.0027492034111831695
2830,5_gram,286,cross,0.03294988976042766,0.020011288079578717,0.0,0.018403259174581087,0.03026889342748895,0.043344803935276385,0.11735993848734533,2,1068,289,0.11735993848734533,1127,True,294.0,0.9588997282127034,1056.0,london,,
1240,5_gram,286,inner,0.033813332277586344,0.019061357681959105,0.004583524783499656,0.020771781140731988,0.03125284091041681,0.04274280639787173,0.1236858580609249,0,1068,282,0.1236858580609249,1162,,,,,london,False,-0.0008634425171586829
1558,count_vectorizer_5_gram,286,inner,0.07487256414972308,0.03801223304559441,0.01131407055503551,0.04803585966487054,0.0704675965995687,0.09717658278317459,0.21016702079609229,0,1068,272,0.21016702079609229,1979,,,,,london,False,-0.003957426972170858
2862,5_gram,286,cross,0.026722663168208843,0.01991860311695985,0.0,0.013614320637540055,0.023343316298419972,0.037046152063224626,0.22451988293511105,2,393,281,0.22451988293511105,1116,True,278.0,0.835140732410048,393.0,zwickau,,
3148,count_vectorizer_5_gram,286,cross,0.07091513717755223,0.03993699929952116,0.0,0.04180085917725843,0.06576132403537711,0.0960071125957789,0.22457501217148787,2,1068,280,0.22457501217148787,2013,True,294.0,0.9735752730341531,1056.0,london,,
1252,5_gram,286,inner,0.025442101789592535,0.020044862384558666,0.0,0.012110547289439246,0.02231172093890281,0.033836238395800904,0.21894392340658375,3,393,289,0.21894392340658375,1127,,,,,zwickau,True,0.001280561378616308
3184,count_vectorizer_5_gram,286,cross,0.05698405684150683,0.03162427418507528,0.0,0.03356173994499324,0.05452674264038185,0.07675685094592194,0.2349666871812729,2,393,281,0.2349666871812729,1116,True,278.0,0.8502868447952789,393.0,zwickau,,
1559,count_vectorizer_5_gram,287,inner,0.06185589860818278,0.033813514573401614,0.0,0.03704910918687692,0.05477486258768674,0.084937709632178,0.16612234503082582,2,647,222,0.16612234503082582,798,,,,,london,False,-0.004485488001665212
3185,count_vectorizer_5_gram,287,cross,0.08130130685710903,0.03612763130213231,0.008129812622173141,0.056311308006836605,0.07594226133323295,0.1064033785364231,0.23886080832010018,0,684,275,0.23886080832010018,1587,True,279.0,0.9402745744194106,681.0,zwickau,,
3149,count_vectorizer_5_gram,287,cross,0.05737041060651757,0.03280375618902833,0.0,0.03208062367544207,0.05245025107647591,0.07741554734209134,0.16493010368073,6,647,213,0.16493010368073,574,True,295.0,0.8804186695466748,663.0,london,,
2863,5_gram,287,cross,0.03567518322192806,0.021285275593803554,0.0016296426138993686,0.021681878192611734,0.030701511556091483,0.04705776044287532,0.15955780799870176,0,684,275,0.15955780799870176,1587,True,279.0,0.9213196564306868,681.0,zwickau,,
2831,5_gram,287,cross,0.02870341881498853,0.018607306727233618,0.0,0.01432720877811276,0.02504894511872339,0.03971421848386794,0.10755414272658388,6,647,121,0.10755414272658388,1352,True,295.0,0.8232390557623436,663.0,london,,
1253,5_gram,287,inner,0.03326792778424058,0.022775017246211143,0.0,0.0181265831652947,0.029562530333544234,0.04431583198844516,0.16763489989137267,2,684,289,0.16763489989137267,1127,,,,,zwickau,True,0.0024072554376874805
1241,5_gram,287,inner,0.030588556612715822,0.018550351736619373,0.0,0.01691658478836238,0.027212899384550026,0.041700421138877196,0.10589209239782514,2,647,281,0.10589209239782514,1116,,,,,london,False,-0.0018851377977272925
1575,count_vectorizer_5_gram,287,inner,0.07515711474968653,0.03824956252615992,0.0,0.04703885908626018,0.07045641204382744,0.1006651258312198,0.23882965350190938,2,684,283,0.23882965350190938,1603,,,,,zwickau,True,0.006144192107422494
1576,count_vectorizer_5_gram,288,inner,0.06817555506430772,0.03970086279716739,0.0,0.03868345032876674,0.06302771362625445,0.09061393940314426,0.201886875281039,2,772,287,0.201886875281039,684,,,,,zwickau,True,0.00405172826841696
2864,5_gram,288,cross,0.03148153029813495,0.01836322887388642,0.0,0.018257624553952048,0.028268465550111484,0.04280896640662669,0.14646133269697256,4,772,279,0.14646133269697256,681,True,280.0,0.8957612112036558,772.0,zwickau,,
3150,count_vectorizer_5_gram,288,cross,0.07068169043078851,0.03286502549835914,0.0027804393485774096,0.04508914585830718,0.06859060649846789,0.09275872022843072,0.19329657200914643,0,1190,290,0.19329657200914643,1173,True,296.0,0.9133979736942843,1173.0,london,,
1242,5_gram,288,inner,0.03373215239570823,0.01804983921769979,0.0,0.01998432369284027,0.03244384151235375,0.04474011183201619,0.11645980888842528,1,1190,282,0.11645980888842528,1162,,,,,london,False,-0.0015654910679892206
2832,5_gram,288,cross,0.03216666132771901,0.01809926123442612,0.0009357651256099702,0.018450473119287925,0.029330993884626913,0.04381564985320375,0.121223032916797,0,1190,290,0.121223032916797,1173,True,296.0,0.887098675092125,1173.0,london,,
1560,count_vectorizer_5_gram,288,inner,0.07684545647171907,0.032854271688062854,0.0,0.05315332662309541,0.07238530936472264,0.09634931467301497,0.18817249627298643,1,1190,282,0.18817249627298643,1162,,,,,london,False,-0.006163766040930566
3186,count_vectorizer_5_gram,288,cross,0.07222728333272468,0.03849795187178306,0.0,0.04169145729235108,0.06585614648205011,0.09941446324594583,0.20279670375925302,4,772,279,0.20279670375925302,681,True,280.0,0.9308689455038827,772.0,zwickau,,
1254,5_gram,288,inner,0.02993966841124535,0.019155161717202877,0.0,0.01609386747682389,0.026733942016953383,0.040842200447072624,0.14709028145738032,2,772,287,0.14709028145738032,684,,,,,zwickau,True,0.0015418618868895985
2865,5_gram,289,cross,0.03740775793060512,0.023957899043029213,0.0,0.02072145316604174,0.03262545603062062,0.05036626953523366,0.2234849385408253,2,1127,278,0.2234849385408253,393,True,281.0,0.8871981018289142,1116.0,zwickau,,
3187,count_vectorizer_5_gram,289,cross,0.07790920514177936,0.04151701602567685,0.0,0.04821630133541888,0.06995698967296232,0.10313300735863173,0.23635075075099243,2,1127,278,0.23635075075099243,393,True,281.0,0.9219606767408725,1116.0,zwickau,,
1577,count_vectorizer_5_gram,289,inner,0.07357084329245002,0.042135049906118584,0.0,0.043075693090017055,0.06425732930653191,0.10041839246189954,0.2376002684362892,3,1127,287,0.2376002684362892,684,,,,,zwickau,True,0.004338361849329342
3151,count_vectorizer_5_gram,289,cross,0.13618485033744196,0.052974222134474995,0.014122603447485262,0.09584910608419979,0.13197414299860188,0.17406075500634927,0.40380352482212367,0,2449,299,0.40380352482212367,2764,True,297.0,0.9442266391250612,2488.0,london,,
2833,5_gram,289,cross,0.059439516675364505,0.02698626392543227,0.009416038396055022,0.040945542319745384,0.05772314365254617,0.07610456904190425,0.21788392052242336,0,2449,299,0.21788392052242336,2764,True,297.0,0.9061793723840468,2488.0,london,,
1255,5_gram,289,inner,0.03564597302086323,0.024825438264871134,0.0,0.01862204280986868,0.030222040130853257,0.048245167897741525,0.21894392340658375,3,1127,286,0.21894392340658375,393,,,,,zwickau,True,0.0017617849097418883
1243,5_gram,289,inner,0.06109403353801807,0.025882226454337038,0.01297060028045091,0.04318209103497822,0.05910481833548762,0.0757367244098877,0.21600758649233423,0,2449,291,0.21600758649233423,2679,,,,,london,False,-0.0016545168626535614
1561,count_vectorizer_5_gram,289,inner,0.14339077975191541,0.05058279971258513,0.033841164062414116,0.10720848025264833,0.141504089429641,0.17646630467085647,0.3998334048767319,0,2449,291,0.3998334048767319,2679,,,,,london,False,-0.007205929414473455
2866,5_gram,290,cross,0.03710093504281594,0.022013209812695545,0.0,0.021154865174473163,0.033761964668430185,0.04711836034998828,0.14010029724513204,1,1173,283,0.14010029724513204,605,True,282.0,0.868761499237182,1162.0,zwickau,,
1244,5_gram,290,inner,0.03775239583215649,0.025735907062901214,0.006025665886696259,0.02389780445690516,0.03228414274529609,0.04456687690083053,0.2653633467732985,0,782,291,0.2653633467732985,2679,,,,,london,False,-0.0016874540311843447
1562,count_vectorizer_5_gram,290,inner,0.09179065098350872,0.03901976519230945,0.0225055238761087,0.0641857491625213,0.08633017505597686,0.11015174203108667,0.36106508516559604,0,782,291,0.36106508516559604,2679,,,,,london,False,-0.006907198289399896
2834,5_gram,290,cross,0.036064941800972146,0.025372031604387633,0.0,0.021661012618552727,0.031511728316404905,0.044065811068513004,0.27095202921019645,1,782,299,0.27095202921019645,2764,True,298.0,0.7885821457414309,771.0,london,,
3188,count_vectorizer_5_gram,290,cross,0.07888510878692928,0.03795385004558761,0.0,0.05164447311495988,0.07410446712392749,0.10407180668194357,0.19836617188750236,1,1173,271,0.19836617188750236,920,True,282.0,0.8980065477507488,1162.0,zwickau,,
1256,5_gram,290,inner,0.03492658021851938,0.022686176734984218,0.0,0.01736631747094243,0.031901024204242186,0.04767311232917542,0.12197792223049506,1,1173,279,0.12197792223049506,1010,,,,,zwickau,True,0.002174354824296558
3152,count_vectorizer_5_gram,290,cross,0.08488345269410882,0.03928580059410189,0.0,0.060187973004091455,0.08150774360348102,0.105428155196577,0.37169280269753713,1,782,299,0.37169280269753713,2764,True,298.0,0.8535465309856405,771.0,london,,
1578,count_vectorizer_5_gram,290,inner,0.07336888630072946,0.03978626127448556,0.0,0.04207777832548414,0.06922446149029844,0.10092912382496169,0.2279183353173724,1,1173,279,0.2279183353173724,1010,,,,,zwickau,True,0.005516222486199818
1257,5_gram,291,inner,0.019760893828714644,0.01465291396643296,0.0,0.010356038637700828,0.015804773153713418,0.025656911536127345,0.11739322833356469,3,595,290,0.11739322833356469,1173,,,,,zwickau,True,0.001619357833365663
1245,5_gram,291,inner,0.06818551892309967,0.030030024074183693,0.013160488975987426,0.04955070823864438,0.0646610261314396,0.08301341252783163,0.2653633467732985,0,2679,290,0.2653633467732985,782,,,,,london,False,-0.0036644679852975565
3189,count_vectorizer_5_gram,291,cross,0.050356389763972935,0.022151118458988404,0.0,0.03327894820335577,0.04853732747687408,0.06435185672814352,0.14487333971549662,2,595,282,0.14487333971549662,1162,True,283.0,0.9268085563274278,605.0,zwickau,,
